DEPTH,RHOB,DT,GR,FACIES
1275.3,2103.4688,505.9714,88.4381,4
1275.4501,2110.2183,507.8006,90.2391,4
1275.6001,2094.7727,508.4484,91.4242,4
1275.75,2068.9385,506.1418,92.3529,4
1275.9,2050.9751,507.2778,93.216,4
1276.05,2061.0444,509.711,94.1233,4
1276.2001,2060.3833,511.5146,95.9229,4
1276.3501,2082.5525,511.8025,99.9324,4
1276.5,2071.511,509.3268,106.3322,4
1276.65,2053.7344,503.4208,106.3322,4
1276.8,2043.7,501.1466,106.3322,4
1276.9501,2045.5876,498.8608,101.6412,4
1277.1001,2017.355,499.1369,99.6262,4
1277.25,2004.8768,498.9842,99.42,4
1277.4,2020.2032,496.5051,99.4138,4
1277.55,2043.6204,494.0643,99.5615,4
1277.7001,2066.5076,490.3417,100.8126,4
1277.8501,2079.4094,488.2637,107.8723,4
1278.0,2047.6891,488.0609,111.3521,4
1278.15,2043.46,490.5294,112.6148,4
1278.3,2048.7515,496.1673,113.756,4
1278.4501,2020.6764,500.0408,113.937,4
1278.6001,2004.485,504.0232,113.937,4
1278.75,1978.4055,507.2443,113.6978,4
1278.9,1981.7057,507.6625,113.6382,4
1279.05,2002.5953,506.7038,113.6382,4
1279.2001,2013.5496,503.8653,114.0462,4
1279.3501,1994.3097,502.1868,114.1797,4
1279.5,1991.3125,500.5999,114.1797,4
1279.65,2010.7062,498.9934,113.037,4
1279.8,2003.3726,499.3086,112.5636,4
1279.9501,2000.4054,498.316,111.1737,4
1280.1001,2032.4235,497.7089,110.5006,4
1280.25,2065.554,497.2744,111.7084,4
1280.4,2068.2456,496.5047,112.3876,4
1280.55,2059.2439,492.8305,111.694,4
1280.7001,2058.8323,489.3163,111.245,4
1280.8501,2064.6008,487.6869,106.729,4
1281.0,2063.9702,487.7315,103.3724,4
1281.15,2055.2947,490.1278,103.3724,4
1281.3,2051.8235,488.7411,104.066,4
1281.4501,2060.3906,484.3171,104.6924,4
1281.6001,2070.2141,482.1138,105.0634,4
1281.75,2062.7742,481.7767,105.4393,4
1281.9,2052.8079,482.8349,105.4393,4
1282.05,2060.1072,486.0118,105.4393,4
1282.2001,2069.6418,488.4365,105.4393,4
1282.3501,2061.3105,487.9748,106.0131,4
1282.5,2049.8877,488.2945,107.1788,4
1282.65,2060.0305,488.5586,107.8968,4
1282.8,2061.4404,487.1298,108.5648,4
1282.9501,2047.5486,485.6499,110.0078,4
1283.1001,2030.3643,486.8566,111.9018,4
1283.25,2021.8357,485.9648,112.7467,4
1283.4,2017.4281,482.1592,112.7467,4
1283.55,2015.0203,479.0729,112.1533,4
1283.7001,2002.2129,475.7527,110.4514,4
1283.8501,2010.1342,474.0192,109.5697,4
1284.0,2048.4099,476.4825,108.7515,4
1284.15,2042.9805,480.4486,108.1685,4
1284.3,2047.9299,482.7227,105.5676,4
1284.4501,2046.2908,481.9749,102.0414,4
1284.6001,2028.1348,479.0635,99.8892,4
1284.75,2043.8572,477.5238,98.0281,4
1284.9,2033.4496,479.0283,93.9879,4
1285.05,2003.9655,482.1765,86.4728,4
1285.2001,1985.8052,484.248,74.3937,4
1285.3501,1874.7009,486.3043,62.9695,4
1285.5,1834.9712,489.765,51.0849,4
1285.65,1799.8057,496.4636,46.8575,4
1285.8,1780.6068,502.2249,46.6197,4
1285.9501,1787.6476,512.8771,46.6197,4
1286.1001,1811.5239,519.3407,46.667,4
1286.25,1806.1,528.4974,50.0424,4
1286.4,1780.2,526.2821,50.0424,4
1286.55,1754.4398,521.0247,50.0424,4
1286.7001,1745.8835,519.1106,46.9319,4
1286.8501,1756.5667,517.1036,45.8396,4
1287.0,1749.2542,512.4839,45.7917,4
1287.15,1732.8716,508.1932,44.9986,4
1287.3,1723.6071,503.6543,45.1444,4
1287.4501,1716.5031,504.1137,45.721,4
1287.6001,1728.3713,507.5686,46.392,4
1287.75,1754.5458,510.0323,46.4786,4
1287.9,1766.9292,511.4988,48.3116,4
1288.05,1779.5776,509.9757,48.9957,4
1288.2001,1787.4695,504.3948,49.1004,4
1288.3501,1792.2943,501.9811,49.1087,4
1288.5,1797.0681,502.4666,49.0755,4
1288.65,1791.8163,504.8322,47.9073,4
1288.8,1775.5332,504.5746,47.5414,4
1288.9501,1766.8447,501.1442,47.5414,4
1289.1001,1769.6101,501.8219,47.6545,4
1289.25,1776.5035,504.1161,48.072,4
1289.4,1797.1661,508.5915,48.387,4
1289.55,1815.0074,513.0502,48.31,4
1289.7001,1815.2659,511.3336,48.2362,4
1289.8501,1797.751,506.8542,46.6748,4
1290.0,1791.0876,503.3322,45.6583,4
1290.15,1790.2412,501.1157,44.9388,4
1290.3,1782.0535,501.8983,43.9837,4
1290.4501,1774.0106,506.2981,42.0597,4
1290.6001,1761.526,508.7276,40.8724,4
1290.75,1742.8323,508.4249,40.8724,4
1290.9,1735.9956,507.6157,41.0292,4
1291.05,1745.5488,507.3686,42.2303,4
1291.2001,1760.6418,508.861,43.4865,4
1291.3501,1776.7716,511.0601,44.1252,4
1291.5,1786.7969,511.5721,44.7802,4
1291.65,1792.3856,511.2955,45.1175,4
1291.8,1794.6797,512.0192,45.2212,4
1291.9501,1788.3301,512.9189,45.2212,4
1292.1001,1787.4656,513.3013,45.2212,4
1292.25,1796.7994,511.7411,45.0676,4
1292.4,1810.0243,510.8328,44.6951,4
1292.55,1828.4978,511.9268,44.4904,4
1292.7001,1847.2896,513.4001,44.4904,4
1292.8501,1858.7289,514.8627,45.0126,4
1293.0,1859.2831,517.0752,46.6819,4
1293.15,1858.9575,516.1874,47.9697,4
1293.3,1851.1023,513.7782,48.1981,4
1293.4501,1864.7614,510.8943,48.8053,4
1293.6001,1882.525,505.1121,49.2904,4
1293.75,1882.6868,498.5964,50.2282,4
1293.9,1890.7423,495.1052,50.4401,4
1294.05,1906.1493,493.4475,50.9262,4
1294.2001,1921.6831,495.5547,50.8248,4
1294.3501,1914.9329,502.3966,50.3143,4
1294.5,1882.7606,505.6451,50.1443,4
1294.65,1853.4784,508.4376,49.1834,4
1294.8,1814.7428,509.725,48.9586,4
1294.9501,1796.3768,511.4014,47.5147,4
1295.1001,1784.3778,513.3646,48.3931,4
1295.25,1781.7236,511.1541,47.38,4
1295.4,1783.7725,508.491,46.6133,4
1295.55,1780.5361,505.4647,46.4646,4
1295.7001,1774.5663,505.8445,41.07,4
1295.8501,1770.0,508.3386,40.5676,4
1296.0,1760.4547,514.4668,40.5676,4
1296.15,1745.4135,524.0665,40.5676,4
1296.3,1739.2393,523.2141,40.7281,4
1296.4501,1728.5818,521.6883,41.3489,4
1296.6001,1718.825,516.1578,41.3832,4
1296.75,1709.4202,511.1631,40.8835,4
1296.9,1715.4792,506.4762,40.7456,4
1297.05,1737.2533,505.2684,40.3881,3
1297.2001,1772.453,507.2682,40.341,3
1297.3501,1795.1876,507.0153,40.7605,3
1297.5,1803.3198,507.318,41.7486,3
1297.65,1802.8353,506.7697,41.9303,3
1297.8,1796.1813,504.5405,42.0915,3
1297.9501,1785.8663,503.2742,42.3132,3
1298.1001,1776.134,506.5175,42.0308,3
1298.25,1764.4741,505.2907,41.221,3
1298.4,1753.4823,505.4237,41.0503,3
1298.55,1751.4641,508.3604,41.0724,3
1298.7001,1752.6484,507.6451,41.0724,3
1298.8501,1750.7998,506.9434,41.0724,3
1299.0,1761.5181,505.7283,41.9452,3
1299.15,1782.2277,505.1949,42.5971,3
1299.3,1797.436,508.2738,42.7185,3
1299.4501,1804.3857,509.3062,43.6135,3
1299.6001,1802.7008,507.423,45.2063,3
1299.75,1797.8879,504.9471,45.8934,3
1299.9,1794.379,501.1971,45.8934,3
1300.05,1800.1637,496.2188,45.5311,3
1300.2001,1813.519,492.3625,44.5592,3
1300.3501,1824.6926,491.3699,43.925,3
1300.5,1832.24,492.2917,43.8677,3
1300.65,1843.3386,493.0042,43.9275,3
1300.8,1858.8931,493.3515,45.098,3
1300.9501,1868.5814,495.087,47.7686,3
1301.1001,1864.9508,497.9016,52.9781,3
1301.25,1861.9558,500.18,57.5954,3
1301.4,1869.0668,500.5676,57.9305,3
1301.55,1860.871,498.6319,57.6938,3
1301.7001,1835.8342,496.1818,56.0459,3
1301.8501,1814.7102,494.842,53.5588,3
1302.0,1805.7299,496.5256,52.7931,3
1302.15,1818.7037,498.1658,52.6422,3
1302.3,1829.5273,496.4195,52.0013,3
1302.4501,1837.3572,492.4785,50.8,3
1302.6001,1845.3522,486.5487,49.2277,3
1302.75,1839.1146,481.144,47.7113,3
1302.9,1829.7362,478.9752,47.408,3
1303.05,1836.3645,482.1852,47.408,3
1303.2001,1850.8247,488.6403,47.6877,3
1303.3501,1859.6864,495.5141,48.6655,3
1303.5,1863.2045,498.884,49.0829,3
1303.65,1854.0377,496.3605,50.6279,3
1303.8,1838.6251,491.4942,51.8921,3
1303.9501,1841.9884,488.0029,53.2841,3
1304.1001,1841.8527,486.0621,53.7081,3
1304.25,1838.5205,484.5267,53.9875,3
1304.4,1847.272,486.1226,54.707,3
1304.55,1845.6628,486.7368,54.9761,3
1304.7001,1829.6437,487.781,55.0579,3
1304.8501,1819.8278,489.5413,55.7555,3
1305.0,1832.687,491.4394,55.7555,3
1305.15,1838.2632,490.2354,55.7616,3
1305.3,1849.9,488.0991,56.1959,3
1305.4501,1862.7,488.3786,56.9064,3
1305.6001,1860.0352,492.8508,57.7888,3
1305.75,1861.4512,497.6831,59.1708,3
1305.9,1856.0645,504.4178,60.6887,3
1306.05,1856.2667,506.8074,61.5785,3
1306.2001,1846.2692,504.6146,63.1633,3
1306.3501,1851.66,502.4222,63.5838,3
1306.5,1866.4132,501.526,65.0754,3
1306.65,1891.4236,500.4862,65.8545,3
1306.8,1909.6515,498.5427,66.2013,3
1306.9501,1935.9867,495.4924,66.7316,3
1307.1001,1964.0839,492.305,66.3457,3
1307.25,2012.8202,489.5602,65.9997,3
1307.4,2029.8054,487.1201,64.3326,3
1307.55,2032.1964,481.2536,60.0822,3
1307.7001,2026.2443,472.2386,56.8584,3
1307.8501,2001.2939,467.1058,55.3482,3
1308.0,1943.5415,466.6187,53.4206,3
1308.15,1881.4138,468.161,49.4563,3
1308.3,1850.343,476.2093,46.6624,3
1308.4501,1830.1512,483.4081,44.8063,3
1308.6001,1810.4894,488.2959,43.9509,3
1308.75,1806.3306,492.8102,43.8091,3
1308.9,1826.9076,497.104,43.8091,3
1309.05,1848.775,499.9083,45.1059,3
1309.2001,1855.5,500.4128,46.2435,3
1309.3501,1859.6123,498.1099,47.4677,3
1309.5,1864.0304,493.9219,48.2425,3
1309.65,1872.2269,490.9647,48.9207,3
1309.8,1865.7836,489.1585,48.8366,3
1309.9501,1841.973,487.909,48.9141,3
1310.1001,1830.2056,487.7727,49.4609,3
1310.25,1835.421,489.3553,49.4609,3
1310.4,1843.1519,492.9638,49.2247,3
1310.55,1849.9976,496.4518,49.1882,3
1310.7001,1852.1469,499.1851,49.5063,3
1310.8501,1845.8669,502.4736,50.1613,3
1311.0,1846.6859,503.5525,50.962,3
1311.15,1862.3853,500.9993,50.962,3
1311.3,1884.2272,499.0231,50.962,3
1311.4501,1905.0079,498.9726,50.962,3
1311.6001,1928.2909,501.4159,51.4202,3
1311.75,1957.5309,502.9029,52.8649,3
1311.9,1982.9041,499.594,54.7065,3
1312.05,2014.2579,492.7337,56.851,3
1312.2001,2028.5001,483.4888,59.0467,3
1312.3501,2031.2656,474.2767,60.0646,3
1312.5,2024.8612,471.0139,60.1342,3
1312.65,2010.5219,472.7465,60.3468,3
1312.8,1983.8168,477.7884,60.3468,3
1312.9501,1960.2421,484.2101,60.235,3
1313.1001,1969.869,487.7444,59.7884,3
1313.25,1967.2634,489.3703,59.7267,3
1313.4,1956.3003,489.3533,59.4189,3
1313.55,1948.217,487.546,59.4682,3
1313.7001,1920.7595,490.6999,59.8255,3
1313.8501,1895.7056,499.0317,60.1215,3
1314.0,1902.5037,502.803,60.3558,3
1314.15,1903.6586,504.0567,60.6579,3
1314.3,1904.4,501.2469,60.7014,3
1314.4501,1904.5546,498.7288,60.3438,3
1314.6001,1908.3384,499.3546,60.7327,3
1314.75,1913.1669,502.5211,61.0926,3
1314.9,1908.1,502.084,61.6771,3
1315.05,1931.7451,500.3053,61.7826,3
1315.2001,1971.0532,496.0274,61.9598,3
1315.3501,2019.0503,493.7726,62.3392,3
1315.5,2065.3228,486.3243,63.3707,3
1315.65,2092.4519,480.4948,63.4813,3
1315.8,2107.7407,473.2708,64.2133,3
1315.9501,2145.8083,469.1846,66.0585,3
1316.1001,2164.3743,464.3419,68.251,3
1316.25,2154.7654,461.4038,68.5201,3
1316.4,2159.1833,461.4642,68.7657,3
1316.55,2144.636,464.3211,69.9269,3
1316.7001,2153.8677,464.8246,70.1505,3
1316.8501,2147.1724,464.3679,70.1505,3
1317.0,2119.05,463.4418,70.61,3
1317.15,2103.822,463.3958,71.5897,3
1317.3,2094.7451,465.2845,71.8504,3
1317.4501,2096.1228,469.3195,71.1871,3
1317.6001,2108.8625,476.003,70.8164,3
1317.75,2120.439,480.0883,70.766,3
1317.9,2124.2239,480.6589,70.2212,3
1318.05,2105.4663,478.5518,68.3298,3
1318.2001,2088.9475,474.8833,64.7628,3
1318.3501,2068.1946,473.8042,62.8313,3
1318.5,2052.6804,474.32,62.4846,3
1318.65,2050.1924,475.2074,61.6707,3
1318.8,2044.6718,477.8174,61.0783,3
1318.9501,2027.4358,484.2556,59.1155,3
1319.1001,2009.3347,489.0667,57.3743,3
1319.25,2008.6101,488.0337,56.5575,3
1319.4,2025.7135,483.0887,55.0855,3
1319.55,2039.5751,478.0161,53.8677,3
1319.7001,2026.8904,474.4137,53.5501,3
1319.8501,2013.5526,470.2761,53.4183,3
1320.0,2012.9805,467.6467,53.1866,3
1320.15,2011.2209,468.6556,53.0333,3
1320.3,2010.9113,471.2074,52.7121,3
1320.4501,2014.4821,472.8597,52.0765,3
1320.6001,2031.946,471.8229,51.7296,3
1320.75,2055.5166,469.6832,51.9531,3
1320.9,2083.7871,466.913,52.3127,3
1321.05,2103.272,463.6931,53.6918,3
1321.2001,2117.0042,464.6426,56.6603,3
1321.3501,2141.2173,467.1986,58.2992,3
1321.5,2166.1099,465.1029,59.8112,3
1321.65,2157.2024,458.5444,60.0754,3
1321.8,2154.0134,445.0453,60.6325,3
1321.9501,2129.8879,438.8286,60.4343,3
1322.1001,2093.7903,436.9486,60.2588,3
1322.25,2053.4124,438.9393,61.5416,3
1322.4,2015.4832,445.7767,62.6638,3
1322.55,2004.3499,455.7567,67.2704,3
1322.7001,2015.4692,463.3841,69.1662,3
1322.8501,2011.8804,469.8444,72.2524,3
1323.0,1997.958,465.4546,72.2524,3
1323.15,1977.9669,459.3622,72.1588,3
1323.3,1972.671,461.1029,71.4727,3
1323.4501,1955.7332,467.3459,71.0592,3
1323.6001,1911.0328,475.4882,70.1467,3
1323.75,1872.6267,484.3372,69.3058,3
1323.9,1872.8538,482.8918,68.5443,3
1324.05,1869.433,478.9756,67.6777,3
1324.2001,1855.9097,476.4133,67.1201,3
1324.3501,1856.619,476.3808,67.1201,3
1324.5,1879.7999,479.5154,67.1201,3
1324.65,1915.7262,488.3195,68.5669,3
1324.8,1963.8553,493.0247,69.7944,3
1324.9501,2018.712,490.1814,70.2466,3
1325.1001,2044.559,486.9392,70.2666,3
1325.25,2063.4998,475.3256,69.8705,3
1325.4,2073.0671,465.9805,68.6095,3
1325.55,2087.9131,461.3452,68.0466,3
1325.7001,2102.3713,461.8407,67.5861,3
1325.8501,2123.6606,462.8242,66.5634,3
1326.0,2132.6306,464.0301,63.2658,3
1326.15,2124.8545,465.0445,62.6337,3
1326.3,2104.7581,465.7975,62.6259,3
1326.4501,2094.5293,466.2771,62.6616,3
1326.6001,2085.1072,466.4567,62.6361,3
1326.75,2084.4731,466.4942,62.6259,3
1326.9,2094.4863,465.3104,61.8569,3
1327.05,2096.7554,461.8897,61.5964,3
1327.2001,2100.2534,455.9426,61.5964,3
1327.3501,2094.0959,449.5862,62.5004,3
1327.5,2096.0781,448.1628,63.1129,3
1327.65,2095.2681,451.816,63.5368,3
1327.8,2076.1348,456.8101,65.0164,3
1327.9501,2070.0227,463.6985,65.5608,3
1328.1001,2076.2944,470.0155,65.4597,3
1328.25,2065.4365,471.8749,65.4597,3
1328.4,2047.8936,470.9394,62.4813,3
1328.55,2030.8409,470.4558,58.2144,3
1328.7001,2010.2096,471.7912,56.3478,3
1328.8501,1941.1519,475.9977,55.895,3
1329.0,1873.8413,483.7469,54.966,3
1329.15,1850.4261,492.9961,54.3371,3
1329.3,1847.001,498.7006,54.3371,3
1329.4501,1861.3187,500.1927,55.3867,3
1329.6001,1875.6218,499.4459,56.6026,3
1329.75,1889.5383,496.7914,56.6617,3
1329.9,1912.3219,493.4734,56.6156,3
1330.05,1935.4501,490.5637,56.5975,3
1330.2001,1947.5598,488.7187,56.7979,3
1330.3501,1949.3291,487.3589,56.6765,3
1330.5,1939.5812,486.0508,56.1232,3
1330.65,1918.5093,484.4147,56.4075,3
1330.8,1886.6414,483.2031,56.6109,3
1330.9501,1851.3661,485.0354,55.8463,3
1331.1001,1837.1921,489.5236,55.4895,3
1331.25,1853.9812,495.1631,55.2981,3
1331.4,1857.7781,499.9836,55.9266,3
1331.55,1850.8558,502.3808,55.9376,3
1331.7001,1850.8346,504.2235,56.7388,3
1331.8501,1857.3341,502.9318,59.7216,3
1332.0,1865.767,502.3548,61.9349,3
1332.15,1882.332,503.3507,63.9885,3
1332.3,1880.5503,505.2098,63.9885,3
1332.4501,1882.4767,508.4469,63.8475,3
1332.6001,1883.1658,511.4532,62.8516,3
1332.75,1863.7915,512.0825,61.4046,3
1332.9,1865.733,507.8081,60.9499,3
1333.05,1869.7909,503.6874,58.7907,3
1333.2001,1865.9517,504.1111,58.7907,3
1333.3501,1873.6567,506.2148,58.9471,3
1333.5,1913.3674,508.2309,61.8528,3
1333.65,1997.3369,504.2571,65.5629,3
1333.8,2016.7699,497.2806,69.1279,3
1333.9501,2012.7001,491.8163,70.1914,3
1334.1001,2001.076,494.0193,70.6482,3
1334.25,1980.7421,493.8721,71.9227,3
1334.4,1990.5695,493.7603,74.7608,3
1334.55,2009.374,494.1757,76.3646,3
1334.7001,2019.575,490.5726,76.4477,3
1334.8501,2025.6912,488.5758,76.4477,3
1335.0,2011.5361,488.5695,75.9547,3
1335.15,2011.4727,488.7545,70.5265,3
1335.3,2005.5475,487.2729,69.5858,3
1335.4501,1990.7087,486.2215,69.2724,3
1335.6001,1987.9498,485.925,68.6552,3
1335.75,1977.9751,486.3819,67.5473,3
1335.9,1956.9838,487.5502,66.4888,3
1336.05,1916.7357,490.8716,65.7986,3
1336.2001,1891.9844,493.1221,66.1383,3
1336.3501,1880.4683,498.7755,66.4188,3
1336.5,1865.1399,503.6299,65.8044,3
1336.65,1838.941,504.414,65.5651,3
1336.8,1811.7917,504.9767,64.4199,3
1336.9501,1798.4375,505.4514,62.8786,3
1337.1001,1798.2581,505.4203,61.1355,3
1337.25,1800.1848,505.2708,60.527,3
1337.4,1795.6052,504.5148,60.527,3
1337.55,1787.4745,504.4219,60.7314,3
1337.7001,1788.3668,505.3849,61.7792,3
1337.8501,1797.4744,505.6872,63.4732,3
1338.0,1799.4888,504.2322,64.2254,3
1338.15,1800.5551,501.8894,65.0206,3
1338.3,1811.7673,497.805,66.127,3
1338.4501,1831.0634,494.4261,68.4762,3
1338.6001,1855.8929,493.3022,74.6168,3
1338.75,1876.1595,492.4563,80.6288,3
1338.9,1891.4572,491.425,83.3214,3
1339.05,1907.6393,490.5986,84.1681,3
1339.2001,1920.3671,491.1873,84.1681,3
1339.3501,1934.6171,491.8742,83.7864,3
1339.5,1951.7915,491.7338,83.288,3
1339.65,1965.8047,492.8239,83.288,3
1339.8,1974.2289,493.9055,83.4664,3
1339.9501,1977.2861,495.0622,83.931,3
1340.1001,1993.4227,496.2065,84.8633,3
1340.25,2022.9513,496.028,86.349,3
1340.4,2052.6106,493.2968,87.0644,3
1340.55,2063.9226,489.3563,87.0644,3
1340.7001,2044.4844,483.9188,86.4596,3
1340.8501,2019.0757,480.6769,84.3671,3
1341.0,1998.7679,481.724,82.0452,3
1341.15,1968.2231,487.3626,79.3537,3
1341.3,1943.3523,495.9483,77.89,3
1341.4501,1918.7013,504.7894,77.89,3
1341.6001,1899.5375,512.3289,78.3223,3
1341.75,1890.4286,516.6208,80.133,3
1341.9,1893.6276,514.7626,80.3452,3
1342.05,1889.3281,512.5112,81.1142,3
1342.2001,1873.3346,510.6893,80.6981,3
1342.3501,1879.796,510.5527,80.7537,3
1342.5,1897.7296,510.2361,81.1423,3
1342.65,1913.1456,509.7883,80.7167,3
1342.8,1908.8666,511.3509,80.6568,3
1342.9501,1905.2791,510.2129,80.0044,3
1343.1001,1898.7898,507.9426,78.409,3
1343.25,1898.6003,505.5788,75.6141,3
1343.4,1906.2001,506.9747,74.9332,3
1343.55,1901.4,511.4571,74.9223,3
1343.7001,1881.2656,515.2407,72.9164,3
1343.8501,1863.876,514.6981,72.0654,3
1344.0,1809.1365,511.9231,70.0406,3
1344.15,1792.3142,513.5864,66.2163,3
1344.3,1792.6803,513.6321,65.9499,3
1344.4501,1794.7959,513.0639,65.9499,3
1344.6001,1798.1041,511.9762,66.7129,3
1344.75,1794.4806,510.0144,67.5718,3
1344.9,1806.7031,507.6775,68.2068,3
1345.05,1807.8073,508.0038,68.9365,3
1345.2001,1805.5332,509.9715,69.0728,3
1345.3501,1811.9608,510.6938,69.0759,3
1345.5,1817.8081,510.5081,69.0759,3
1345.65,1821.9147,509.2007,67.1881,3
1345.8,1818.5442,507.6372,65.9339,3
1345.9501,1821.3829,505.7376,64.5274,3
1346.1001,1826.3644,503.9664,63.4649,3
1346.25,1816.916,503.6951,61.0401,3
1346.4,1795.7542,505.433,57.7944,3
1346.55,1789.1843,508.0804,56.7437,3
1346.7001,1792.4023,511.338,56.7437,3
1346.8501,1799.2336,514.0634,56.9632,3
1347.0,1804.9875,512.964,57.3537,3
1347.15,1801.1398,510.06,58.6358,3
1347.3,1786.5909,509.3904,60.0812,3
1347.4501,1774.0961,510.6674,60.6834,3
1347.6001,1767.0973,511.7053,60.7626,3
1347.75,1767.3241,511.0199,60.935,3
1347.9,1774.4039,509.1902,61.074,3
1348.05,1782.4475,506.026,60.8341,3
1348.2001,1788.0784,502.5212,59.9364,3
1348.3501,1787.3706,499.6826,59.0827,3
1348.5,1780.1871,498.1605,58.8713,3
1348.65,1771.6836,499.1404,58.086,3
1348.8,1767.4641,502.1197,57.2965,3
1348.9501,1769.5941,506.7152,57.4885,3
1349.1001,1774.2421,509.6349,57.3487,3
1349.25,1777.854,507.2582,56.4571,3
1349.4,1774.8519,503.2125,55.3409,3
1349.55,1765.728,501.4546,55.2499,3
1349.7001,1755.7917,500.4549,55.2183,3
1349.8501,1744.4618,499.7701,55.1588,3
1350.0,1735.4174,499.8708,55.1588,3
1350.15,1728.702,499.8917,54.6327,3
1350.3,1727.8711,498.7213,53.3678,3
1350.4501,1738.4161,497.6117,53.2501,3
1350.6001,1752.3513,496.9517,52.888,3
1350.75,1768.3969,496.5433,52.8069,3
1350.9,1777.9663,496.0057,53.0404,3
1351.05,1789.4421,495.196,53.3097,3
1351.2001,1802.889,494.1985,52.7376,3
1351.3501,1813.4821,493.7524,52.9957,3
1351.5,1810.3333,493.6473,53.6445,3
1351.65,1799.3804,494.3423,53.696,3
1351.8,1803.2225,495.7624,54.0308,3
1351.9501,1809.5634,498.0333,54.0308,3
1352.1001,1819.2097,498.0316,53.9711,3
1352.25,1827.6927,498.0228,53.2682,3
1352.4,1828.2927,497.8591,52.2135,3
1352.55,1840.6831,496.3257,50.6831,3
1352.7001,1844.9463,493.0646,50.6771,3
1352.8501,1842.9429,492.6464,50.4586,3
1353.0,1835.2,492.4829,50.1179,3
1353.15,1809.2699,499.3852,49.546,3
1353.3,1796.0598,502.5472,48.5697,3
1353.4501,1801.7488,505.6055,48.068,3
1353.6001,1802.3789,505.4251,48.0483,3
1353.75,1796.2783,503.834,45.9373,3
1353.9,1787.1193,501.6094,45.7724,3
1354.05,1786.2107,499.2315,45.7724,3
1354.2001,1787.2565,499.6704,46.3214,3
1354.3501,1780.9814,500.3117,47.0114,3
1354.5,1792.2802,501.2789,48.1119,3
1354.65,1799.4991,502.166,48.4377,3
1354.8,1809.369,505.4435,48.6043,3
1354.9501,1838.542,511.2841,49.4811,3
1355.1001,1862.2166,517.657,50.2383,3
1355.25,1880.531,522.3461,51.4295,3
1355.4,1882.2136,526.4357,52.7787,3
1355.55,1866.2076,526.4525,53.2811,3
1355.7001,1844.8579,524.7915,54.3621,3
1355.8501,1828.5887,523.4525,55.6549,3
1356.0,1827.7677,521.8502,57.0559,3
1356.15,1838.2605,517.5356,58.9229,3
1356.3,1842.9919,512.6005,61.6614,3
1356.4501,1842.3676,506.2654,63.7121,3
1356.6001,1837.8223,499.9057,64.2496,3
1356.75,1839.4647,495.736,64.842,3
1356.9,1850.0485,498.3977,65.226,3
1357.05,1858.8845,502.4406,64.9817,3
1357.2001,1863.6985,504.3134,64.8002,3
1357.3501,1860.0787,503.1728,64.9204,3
1357.5,1847.5916,498.6371,65.0197,3
1357.65,1834.855,494.7188,65.3509,3
1357.8,1823.8707,492.39,65.6647,3
1357.9501,1810.3669,491.8716,65.6647,3
1358.1001,1803.8748,493.0861,65.428,3
1358.25,1808.7166,493.8705,63.7492,3
1358.4,1816.667,493.6856,62.007,3
1358.55,1816.7958,493.3172,62.007,3
1358.7001,1813.1436,493.9517,62.846,3
1358.8501,1821.1168,495.2125,64.8795,3
1359.0,1826.6155,497.6371,67.5943,3
1359.15,1836.3844,499.1068,71.4993,3
1359.3,1847.8035,498.8136,73.9626,3
1359.4501,1859.2853,498.5875,73.9626,3
1359.6001,1863.7698,499.3494,73.525,3
1359.75,1853.3065,502.0797,71.4381,3
1359.9,1833.6661,507.0621,68.2913,3
1360.05,1824.1406,510.3774,67.2149,3
1360.2001,1819.4027,509.1394,67.2149,3
1360.3501,1825.4454,507.859,67.2897,3
1360.5,1826.448,505.6219,67.6516,3
1360.65,1830.9587,503.5999,68.0957,3
1360.8,1835.4547,503.7916,68.3324,3
1360.9501,1830.3933,505.6152,68.9646,3
1361.1001,1823.1921,507.1933,69.9185,3
1361.25,1827.5685,510.1682,70.6325,3
1361.4,1829.1614,514.2306,70.8207,3
1361.55,1822.8107,516.7054,71.5013,3
1361.7001,1832.2858,517.5252,73.2009,3
1361.8501,1827.2007,515.6182,73.2009,3
1362.0,1806.6486,512.7933,73.0822,3
1362.15,1809.6666,508.9391,70.6303,3
1362.3,1808.5809,507.23,70.2271,3
1362.4501,1800.11,506.4633,69.511,3
1362.6001,1812.4,508.127,69.511,3
1362.75,1834.212,510.4499,69.1141,3
1362.9,1825.5103,511.7895,68.1064,3
1363.05,1803.839,507.3541,68.0718,3
1363.2001,1798.6936,507.2884,68.1327,3
1363.3501,1780.0868,506.6108,68.137,3
1363.5,1790.3839,504.238,68.2627,3
1363.65,1802.775,503.4997,69.3033,3
1363.8,1799.5685,504.0395,69.6642,3
1363.9501,1809.4839,504.8822,72.6866,3
1364.1001,1848.535,506.1295,73.5046,3
1364.25,1896.8854,507.8784,73.995,3
1364.4,1917.837,509.3761,74.0853,3
1364.55,1915.2467,511.1302,74.0853,3
1364.7001,1899.7168,512.6554,72.6251,3
1364.8501,1856.9524,514.1491,72.1983,3
1365.0,1847.6407,513.8829,72.1983,3
1365.15,1871.9968,512.7312,75.5266,3
1365.3,1887.151,512.9457,80.1079,3
1365.4501,1910.036,510.096,84.5773,3
1365.6001,1959.4735,507.7544,87.2931,3
1365.75,2005.2443,506.6898,87.9205,3
1365.9,2031.7313,506.1742,87.9205,3
